MOLLY,From the name MARY
MONA,Noble
MONAHAN,Religious Man
MONICA,From the name MONA
MONITA,Single, Alone
MONROE,Near the river Roe (Ir)
MONTAGUE,Sharp Cliff (Fr)
MONTANA,Mountain
MONTE,From the name MONTGOMERY
MONTEGO,Mountainous
MONTGOMERY,Of the Mountain
MONTY,From the name MONTGOMERY
MOON,From the Moon
MOON-UNIT,One that Orbits the Moon
MORA,Sweet Berry (Sp)
MORAL,Lovely Thoughts
MORATHI,Wise Man (Af)
MORDECAI,Warrior, Warlike
MORE,Great
MORELA,Apricot
MOREY,From the name MORRIS
MORGAN,From the Sea
MORGANA,Seashore
MORIAH,God is my Teacher
MORIBA,Curious Seeker of Knowledge
MORLEY,Pasture of the Moor
MORNA,Affection, Beloved
MORRIE,From the name MORRIS
MORRIGAN,War Goddess
MORRIS,Dark Skinned
MORRISON,Son of Morris
MORSE,Son of Morris
MORT,From the name MORTON
MORTIMER,Lives Near the Sea
MORTON,From the Town Near the Moor
MORTY,From the name MORTIMER
MORWENNA,Sea Wave
MOSES,Drawn Out of the Water
MOSHE,From the name MOSES
MOSS,From the name MOSES
MOSTYN,Fortress in a Field (Wl)
MOYA,Great
MOYNA,Gentle, Soft
MRENA,White Eyes
MUHAMMAD,Praised
MUNA,The Lord is With You (Af)
MURA,Village
MURIEL,From the name MERLE
MURPHY,Sea Warrior
MURRAY,Sailor (Nd)
MURRON,Bitter (Ir)
MUSOKE,Rainbow (Af)
MUTIA,Honored One (Af)
MYKEL,Peaceful
MYLES,Soldier
MYRA,From the name MIRANDA
MYRILLA,Wonderful
MYRLADIS,Attractive
MYRNA,Beloved
MYRON,Fragrant
MYRTLE,The Tree/Victory
NAAL,Birth (Ir)
NADIA,From the name NADINE (Rs)
NADIE,From the name NADIA
NADINE,Hope
NAFIS,Precious
NAFUNA,Delivered Feet-First (Af)
NAISER,Founder of Clans (Af)
NAKIMA,Noah's Sea (Af)
NALO,Lovable (Af)
NAMIR,Swift Cat
NAN,From the name ANNA
NANCY,From the name ANNA
NANETTE,Gracious
NANI,Charming (Gk)
NAOLIN,Aztec God of the Sun
NAOLL,Aztec God of the Sun - Dim. of Naolin
NAOMI,Pleasant
NAPOLEON,Fierce One from Naples (Fr/It)
NARA,Happy
NARCISSE,Daffodil (Fr)
NARDO,From the name BERNARD
NARIAH,Bitter
NASCHA,Owl (Nat.Am)
NASHA,Born During Rainy Season (Af)
NASIA,From the name NATALIE
NASSER,Triumphant
NAT,From the name NATHAN
NATALA,From the name NATALIE
NATALIA,From the name NATALIE
NATALIE,To Be Born
NATALYA,From the name NATALIE
NATANE,Female Child (Nat.Am)
NATASHA,From the name NATALIE
NATE,From the name NATHAN
NATHALIE,From the name NATALIE
NATHAN,He Gave
NATHANIEL,Gift of God
NATINE,of the Natine Tribe (Af)
NATIVIDAD,Of the Nativity
NATORI,Bird
NATSU,Born in Summer (Jp)
NATURE,Nature
NAVARRO,Plains (Sp)
NAVEEN,Beautiful, Pleasant
NAVID,Good News
NAWAL,Christmas, Birth Day
NAYATI,Wrestler
NAYELI,I love you
NAYER,Sunshine
NEAL,A Champion
NEALON,Chief, Champion
NECIA,Fiery, Intense
NEDA,Christ's Day
NEDRA,Below the Earth
NEELY,Victor
NEENA,Form of NINA
NEETEE,Moral
NEIL,Champion
NELIA,Form of NEAL
NELLIE,From HELEN
NELSON,Son of NEAL
NEN,Ancient Waters (Bt)
NENET,Goddess of the Deep (Bt)
NEOLA,New
NERINA,Sea Nymph
NERINE,Sea Nymph
NERISSA,Sea Nymph
NERITA,Sea Snail
NERO,Powerful
NESSA,From the name AGNES
NESSAN,Stoat
NESTOR,Wisdom
NETANYA,God's Gift
NEVA,Snow
NEVADA,Covered in Snow
NEVAN,Little Saint
NEVILLE,New Town
NEWMAN,New Comer
NIA,Champion
NIABI,Fawn
NIALL,Champion
NIAMH,Bright
NICHELLE,Victorious Maiden
NICHOLAI,Victorious People
NICHOLAS,Victorious People
NICK,From the name NICHOLAS
NICKI,From the name NICOLE
NICODEMUS,Conqueror of the People
NICOLA,Fem. form of Nicholas
NICOLE,Victory of the People
NICOLETTE,From the name NICOLE (Fr)
NIEL,From the name NATHANIEL
NIGEL,From the name NATHANIEL
NIJOLE,Slavic form of NICOLE
NIKHIL,Complete, Victorious
NIKITA,Victorious People
NIKKI,From the name NICOLE
NIKKOS,Victorious People
NILES,Son of Neil
NIMEESHA,Princess
NINA,Ninth
NINON,Form of ANNE (Fr)
NIRA,National Ind. Recovery Act
NISSA,Sign, Emblem
NITA,Dim. of JUANITA
NITARA,Having Deep Roots
NITESH,Heartbeat of the Earth
NITIS,Friend
NIV,Speech
NIXIE,Water Sprite
NIZANA,Flower Bud
NOAH,Rest, Peace
NOAM,Sweet, Friend
NODIN,Windy Day (Nat.Am)
NOE,From NOEL
NOEL,Born on Christmas Day
NOELANI,Beautiful One from Heaven
NOKOMIS,Moon Daughter
NOLA,Of High Birth
NOLAN,Famous
NOLAND,From the name NOLAND
NOMA,Farming (Af)
NOMLANGA,Sun
NONA,The Ninth
NONNIE,Ninth
NORA,Honor, Respect
NORAH,Form of NORA
NOREEN,Diminuitive of NORA
NORI,Belief (Jp)
NORINA,Light
NORM,From the name NORMAN
NORMA,Pattern, Rule
NORMAN,Norseman or Rule
NORMANDY,Provence in France
NORRIS,From the North
NORTON,From the North
NORWOOD,Guard at the North Gate
NOVA,New
NOVIA,New
NOWLES,Forest Cove
NOXOLO,Peace
NOYA,Beautiful, Ornamented
NUNCIO,Messenger (It)
NURI,Flaming LIghts (Hb)
NURU,Light
NYAKO,Girl (Af)
NYDIA,A Safe Place
NYEKI,Second Wife (Af)
NYOKA,Snake (Af)
NYSA,The Goal
NYX,Goddess of Light
OAFE,Your Descent Matters (Af)
OAKES,Beside the Oak Trees
OAKLEY,Field of Oak Trees
OBEDIENCE,To Obey
OBERON,Bear Heart (Gr)
OBERT,Otter
OCEANA,Ocean (Gk)
OCTAVIA,The Eighth
OCTAVIO,The Eighth
OCTAVIOUS,Eighth
ODELE,Wealthy
ODELIA,I will praise God
ODELL,Otter
ODESSA,The Odyssey
ODETTA,Melody
ODETTE,Ode, Melodic
ODINA,Mountain (Nat.Am)
ODYSSEUS,Full of Wrath
OFER,A Young Deer
OGDEN,Lives beside the Oaks
OGIMA,Chief
OHIO,Large River
OISTIN,Venerable (Lt)
OKAL,To Cross (Af)
OKALIK,Arctic Hare
OKAPI,Animal with Long Neck (Af)
OKE,Form of OSCAR (HI)
OKECHUKU,God's Gift
OKOTH,Born when it was Raining (Af)
OKSANA,God is With Us (Rs)
OLA,Ancestor
OLAF,Ancestor (Dan)
OLATHE,Lovely
OLEG,Sacred (Rs)
OLESIA,Protector of Humanity (Po)
OLGA,Holy (Rs)
OLIN,Holly
OLINDA,Form of YOLANDA
OLIVE,From the name OLIVER
OLIVER,Olive Tree
OLIVIA,From the name OLIVER
OLLIE,From the name OLIVER
OLYMPIA,Mountain of the Gods
OMAR,First born son
OMEGA,Great
ONA,Full of Grace
ONAN,Wealthy (Tk)
ONEIDA,Standing Rock
ONI,Born on Holy Ground
ONSLOW,Hill of the Passionate One (Bt)
OONA,One
OPA,Owl
OPAL,From the Opal Gemstone
OPHELIA,Help
OPHIRA,Gold
OPRAH,From the name OPHIRA
ORA,Light
ORAL,Spoken Word
ORALEE,My Light
ORAN,Green
ORANE,Rising (Gk)
ORDE,Order
OREN,A Tree
ORENDA,Magic Power
ORIA,From the Orient
ORIANA,Golden One
ORIEL,Gold
ORIEN,The Orient, East
ORINGO,He Who Likes the Hunt (Af)
ORINO,Workman's Meadow (Jp)
ORIOLE,From the name ORIEL
ORION,A Hunter in Greek Mythology
ORLA,Golden Woman
ORLANDO,Land of Gold
ORLEANS,Golden
ORLEE,From the name ORLI
ORLI,The Light is Mine
ORLY,From the name ORLI
ORMA,Free Men (Af)
ORMAND,Serpent
ORRICK,Venerable Oak
ORSEN,From the name ORSON
ORSIN,From the name ORSON
ORSON,A Bear
ORTON,Wealthy One
ORVILLE,Golden City
OSANNA,Praise
OSAZE,Whom God Likes
OSBORN,Bear of God
OSBORNE,Soldier of God
OSCAR,Divine Strength
OSGOOD,Goth of the Heavens
OSIAS,Salvation
OSKAR,From the name OSCAR
OSMA,Protective Hero
OSMOND,Godly Defense
OSSIAN,Fawn
OSSIE,Divine
OSWALD,God of the Forest
OTHELLO,Prosperous
OTIS,One Who Hears Well
OTTO,From the name OTHELLO
OURAY,Arrow's Shot (Nat.Am)
OVA,Egg
OVERTON,The Upper Town
OVID,Egg Shaped
OWEN,From the name EVAN
OWNAH,Form of UNA
OZ,Strength
OZZIE,From the name OZ
PABLA,From the name PAULINE (Sp)
PABLO,From the name PAUL
PACKARD,One Who Packs
PACO,From the name PACKARD (Sp)
PADDY,From the name PATRICK (Ir)
PAGE,Youthful Assistant
PAIGE,From the name PAGE
PALANI,Free Man (HI)
PALESA,Flower (Af)
PALEY,From the name PAUL
PALLAS,Understanding (Gk)
PALMA,From the name PAMELA
PALMER,From the name PAMELA
PALOMA,A Dove (Sp)
PALTI,My Escape, Deliverance
PAMELA,A Palm Tree (Invented by a poet)
PAMELIA,From the name PAMELA
PANCHO,Tuft, Plume (Sp)
PANDORA,Gifted
PANFILA,Loved by ALL
PANIGA,My Daughter
PANYA,Enthroned (Rs)
PAOLA,Small
PAOLO,From the name PAUL
PAPINA,Ivy (Nat.Am)
PARIS,Lover
PARKER,Keeper of the Park
PARKIN,Young Peter
PARLAN,From the name BARTHOLOMEW (Ir)
PARLEY,To Speak
PARRISH,Neighborhood (Gk)
PARRY,Son of HARRY
PARSON,Minister, Clergy
PASCAL,Easter's Infant (Fr)
PASCALE,Passover/Easter
PASCHA,To Pass Over
PASI,King
PATCH,Form of PETER
PATIENCE,From the Virtue
PATRICIA,Of Noble Descent
PATRICK,Nobleman
PATSY,From the name PATRICIA
PATTY,From the name PATRICIA
PAUL,Small
PAULA,From the name PAUL
PAULETTE,Small
PAULINA,From the name PAULINE
PAULINE,From the name PAUL
PAULO,Place of Rest (Af)
PAULOS,Form of PAUL (Gr)
PAXTON,Town of Peace
PAYTON,Village Warrior
PAZ,Peace or Gold
PEALE,Peace
PEARL,A Gem of the Sea
PEARLIE,From the name PEARL
PEARLY,From the name PEARL
PEBBLES,Small Rocks
PEDRO,From the name PETER (Sp)
PEGGY,From the name MARGARET
PELAGIA,Sea
PELHAM,Fur Skin
PEMBROKE,A Broken Hill
PENELOPE,A Silent Worker
PENN,Corral
PENNEY,From the name PENELOPE
PENNIE,From the name PENELOPE
PENNY,From the name PENELOPE
PEONY,Physician of the Gods
PEPPER,From the Pepper Plant
PERCIVAL,Piercing the Valley
PERCY,From the name PERCIVAL
PERDITA,She Who Is Lost
PERDY,From PERDITA
PEREGRINE,Wanderer
PERI,Fem. form of PERRY
PERRIN,From the name PERRY
PERRY,A Form of Peter
PETE,From the name PETER
PETER,A Rock
PETRA,Stone
PETULA,Impatient
PETUNIA,Of the Petunia Flower
PEYTON,From PAYTON
PHAEDRA,Glowing (Gk)
PHEMIA,God of Speech
PHIALA,Irish Saint
PHIL,From the name PHILLIP
PHILA,Love
PHILANA,Lover of Mankind
PHILENA,Lover of Mankind
PHILIP,From the name PHILLIP
PHILLIP,Loving
PHILOMENA,Loving
PHILYRA,To Love Music
PHINDIWE,Another One
PHOEBE,Bright, Shining One
PHYLICIA,From the name FELICIA
PHYLISS,From the name PHYLLIS
PHYLLIS,A Leaf
PHYRE,Burning Bright
PIA,Pious
PICABO,Peek-A-Boo child's game
PIER,Form of PIERRE
PIERA,Small Rock
PIERCE,Form of PETER
PIERRE,From the name PETER (Fr)
PIERRETTE,From the name PIERRE
PILAR,A Basin
PILLAN,God of Stormy Weather (Nat.Am)
PIPER,Flute Player
PIRRO,Hair on Fire (Gk)
PIUTA,Poetry
PLACIDO,Calm, Quiet
PLATO,Strong Shoulders (Gk)
PLATT,Ground Without Slope
PLEASANCE,Agreeable
PLENNIE,Full, Complete
POLLY,Pet form of Molly
POLO,Alligator (Af)
PONCE,Fifth (Sp)
POPPY,From the Flower
PORIA,Fruitful
PORTER,Door Guard
POSY,Small Flower
POWA,Wealthy (Nat.Am)
PRENTICE,Beginner, Learning
PRESCOTT,Priest's Cottage
PRESENCIA,Presence
PRESTON,Priest's Town
PRICE,Passion's Son
PRIMO,First Born (Lt) or Cousin (Sp)
PRINCE,First, Prince
PRISCILLA,Ancient
PROCOPIA,Progressive
PRUDENCE,Cautious, Intelligent
PRUE,Form of PRUDENCE
PRUNELLA,Little Plum
PSYCHE,The Soul
PYRALIS,Of Fire
QABIL,Able (Ara)
QAMAR,Moon (Ara)
QIANA,Gracious
QING-JAO,Gloriously Bright
QUADE,Scottish Clan Name
QUANA,Aromatic (Nat.Am)
QUANDA,A Companion
QUANG,Light
QUEENIE,Queen or Female Companion
QUELLA,to Kill
QUENNELL,Oak Tree (Fr)
QUENTIN,The Fifth
QUERIDA,Beloved
QUIANA,Soft, Synthetic Material
QUILLA,A Quill
QUILLAN,Cub
QUIMBY,At the Mother's House
QUIN,Quintuplet
QUINCY,From the name QUENTIN
QUINLAN,Very Strong
QUINN,Fifth's Son Estate
QUINTA,The Fifth
QUINTIN,From the name QUENTIN
QUINTO,Fifth Child (Sp)
QUINTON,Queen's Town
QUIRINO,Mars, God of War
QUON,Bright
QWIN,Quintuplet
RABIA,Spring (Af)
RACH,Frog (Af)
RACHAEL,From the name RACHEL
RACHEL,A Female Sheep, Ewe
RACHELLE,Ewe
RADLEY,Red Meadow
RADWAN,Delight (Hb)
RAE,From the name RACHEL
RAEANNE,Doe, Gracious
RAEGAN,Wise
RAFAEL,From the name RAPHAEL
RAFFAELLO,From the name RAPHAEL (It)
RAFI,From the name RAPHAEL
RAIMI,Compassionate (Af)
RAINA,Peaceful, Queen
RAINE,Queen
RAISA,Rose
RAJA,Hope
RALEIGH,Field of Birds
RALPH,Wolf Counselor
RAMIRO,Supreme Judge (Pg)
RAMON,From the name RAYMOND (Sp)
RAMONA,Protector
RAMSES,Sun Born (Af)
RANAE,Form of RENEE
RANDALL,From the name RALPH
RANDILYN,Protected Waterfall
RANDOLPH,From the name RALPH
RANDY,From the name RANDOLPH
RANE,Queen
RANEE,Queen
RANIA,Queen
RANIT,Song (Hb)
RAPHAEL,God Has Healed
RAPHAELA,Fem. form of RAPHAEL
RAQUEL,From the name RACHEL
RASHA,Young Gazelle
RASHIDA,Righteous (Af)
RASIA,Queen (Po)
RAUL,Strong (Wolf) Counselor
RAVEN,Blackbrid
RAVI,Sun
RAY,A Stream
RAYMOND,Wise Protection
RAYYA,No Longer Thirsty
RAZI,Secret
REA,Brook
READ,From the name REED
REAGAN,Wise
REBA,From the name REBECCA
REBECCA,To Tie, To Bind
REBEKAH,From the name REBECCA (Hb)
RED,Redheaded One, or Dim. of REDMOND
REDELL,Red Meadow
REDFORD,Over the Red River
REED,A Reed or Red Haired
REESE,Enthusiastic
REEVES,Steward
REGAN,Wise
REGINA,Queen
REGINALD,King
REILLY,A Small Stream
REINA,Peaceful, Queen
REMEDY,Cure
REMI,From Reims (Fr)
REMINGTON,From the Raven
REMY,From Rheims (Fr)
REN,Arranger (Jp)
RENA,From the name RENEE
RENATA,From the name RENEE
RENATE,Reborn
RENE,Reborn
RENEE,Reborn
RENNY,Compact Strength (Ir)
RETH,King (Af)
REUBEN,Behold - A Son
REVELIN,Form of ROLAND (Ir)
REX,King
REY,King
REYNA,Peaceful, Queen
REYNARD,Fox
REYNOLD,From the name REGINALD
REZA,Reaper
RHEA,Rivers
RHETT,From the name REESE
RHIANNON,Witch-Nymph-Goddess
RHODA,Roses
RHODES,Field of Roses (Gk)
RHONA,Rough Island
RHONDA,Grand
RHOSWEN,White Rose
RHYS,A Stream
RIA,From the River's Origin
RIANNA,Sweet Basil, Virtuous
RIANNE,FROM JOHN
RICARDO,From the name RICHARD
RICH,From the name RICHARD
RICHARD,Powerful, Rich Ruler
RICJUNETTE,Intelligent and Dependable
RICK,From the name RICHARD
RICO,From the name RICHARD
RIDER,Farmer
RIGG,Lives near the Ridge
RILEY,A Small Stream
RIMCA,Form of REBECCA
RIMONA,Pomegranate
RINA,Catherine
RINGO,A Ring
RIONA,Form of REGINA (Ir)
RIORDAN,The King's Poet
RISA,Laughter
RITA,From MARGARITA
RIVA,Riverbank
RIVKA,Link Together
ROB,From the name ROBERT
ROBBIN,From the name ROBIN
ROBERT,Bright Fame
ROBIN,A Small, Tame Bird
ROBYN,From the name ROBIN
ROCCO,Pet form of ROCKNE
ROCHELLE,Little Rock
ROCIO,Dewdrops
ROCK,From the name ROCKNE
ROCKNE,A Rock
ROCKWELL,From the Rocky Spring
ROCKY,Pet form of ROCKNE
ROD,From the name RODNEY
RODD,From the name RODNEY
RODDY,From the name RODNEY
RODERICK,Fame Rule
RODNEY,Land Near the Water
ROGER,Fame Spear
ROLAND,Famed Throughout the Land
ROLANDO,From the name ROLAND (It/Sp)
ROLF,From the name RALPH or RUDOLF (Gr)
ROLLO,From the name ROLAND
ROMAINE,Fem. form of ROMAN
ROMAN,Of Rome
ROMEO,Of the Romans
RONA,Seal
RONALD,From the name REGINALD (Sc)
RONALEE,From RONA and LEE
RONAN,Little Seal
RONAT,Seal
RONDA,Grand
RONIA,My Joy is the Lord
RONLI,Joy is Mine
RONNA,From the name VERONICA
RONNIE,From the name VERONICA
RONNY,From the name VERONICA
ROOSEVELT,Field of Roses
RORI,From the name RORY
RORY,The Ruddy One
ROS,From the name ROSALIND
ROSALBA,White Rose
ROSALIA,Rose Garlands
ROSALIND,From the name ROSE and LINDA
ROSALYN,From the name ROSALIND
ROSAMUNDE,Wild Roses
ROSE,Of the Rose Blossom
ROSEANNE,Rose and Anne
ROSELANI,Heavenly Rose
ROSEMARY,Bitter Rose
ROSHAUN,Shining Light
ROSIE,From the name ROSE
ROSINE,Little Rose
ROSS,Woody Meadow
ROSSA,Fem. form of ROSS
ROTHROCK,Weak One
ROWAN,Tree with Red Berries, Mountain Ash
ROWDY,Spirited
ROWENA,Slender & Fair
ROXANNE,Dawn
ROY,King
ROYCE,King's Son
ROZ,From the name ROSALIND
ROZA,Rose (Po)
RUBY,A Ruby Jewel (Red)
RUDOLPH,Famous Wolf
RUDRA,Berry Plant
RUDY,From the name RUDOLPH
RUFINA,Red-Haired
RUFUS,Redhead (Lt)
RUMER,A Gypsy
RUNA,To Flow
RUNE,A Rune
RUPERT,From the name ROBERT (It/Sp)
RUSS,From the name RUSSELL
RUSSELL,Red Head
RUSSOM,Head, Boss (Af)
RUSTI,Red Head
RUSTY,Red Head
RUTH,A Companion, Friendship
RYAN,Little King
RYDER,Horseman
RYLAN,Island
RYLAND,From the Rye Land
RYLEE,From RILEY
RYLIE,A Small Stream
RYO,Dragon (Jp)
SABA,Old, Ancient
SABINA,From the name SABINE
SABINE,Of Ancient Italian Culture
SABRA,Thorny Cactus
SABRINA,From the name SABRA
SACHI,Girl Child of Bliss
SADIE,From the name SARAH
SADIKI,Believe (Af)
SADIRA,Ostrich from Water
SAFARA,Her Place (Af)
SAFFRON,Yellow
SAFINA,Noah's Ark (Af)
SAGE,From the spice OR Prophet
SAHARA,Inca Gold
SAIDI,Helper (Af)
SAKU,From the name ZACHERY
SAL,From the name SALVADOR
SALENA,Salt
SALENE,From SALVATORE and IRENE
SALLY,Form of SARAH
SALOME,Shalom/Welcome, Peace
SALVADOR,Savior (Sp)
SALVATORE,Savior (It)
SAM,From the name SAMUEL
SAMANTHA,The Listener
SAMSON,Bright as the Sun (Hb)
SAMUEL,God Has Heard
SANDRA,From the name ALEXANDER
SANDRO,From ALEXANDER (It)
SANDY,From the name ALEXANDER
SANFORD,A Crossing
SANJAY,Protector
SANJEET,Invincible
SANNE,Lily
SANTO,A Saint
SANTOS,From the name SANTO
SANYU,Happiness
SAPPHIRE,From the Gem
SARA,From the name SARAH
SARAH,Princess
SARAID,Excellent
SARAMA,Nice (Af)
SARDA,Hurried (Af)
SARGENT,Military Man
SARKI,Chief (Af)
SASHA,Pet form of ALEXANDER (Rs)
SASILVIA,From the name Silvia
SASKIA,FROM ALEXANDRA (Hl)
SATCHEL,Bag
SATIN,Smooth Fabric
SATINKA,Sacred Dancer
SATU,Fairytale
SAUL,Borrowed
SAVANNAH,Treeless Plain
SAWYER,Woodcutter
SAXEN,Swordsman
SAXON,Swordsman
SAXTON,Swordsman
SCARLET,Flaming Red
SCARLETT,Red
SCHUYLER,Scholar
SCOT,From the name SCOTT
SCOTT,Of Scottish Origin
SEAMUS,From the name JAMES (Ir)
SEAN,From the name JOHN
SEANNA,God is Gracious
SEASON,Sowing, Planting
SEBASTIAN,Venerable
SEBASTIEN,Form of SEBASTIAN
SEDA,Forest Voices (Arm)
SEEMA,A Sign
SEGHEN,Ostrich (Af)
SEIKO,Force, Truth (Jp)
SELAS,Trinity (Af)
SELENA,The Moon
SELENE,From SELENA
SELIA,Variant of SHEILA (Ir) or CELIA
SELIMA,Brings Comfort, Peace
SELINA,Lunar Glow
SELMA,Fair
SEMA,Divine Omen (Gk)
SEMELE,To Sow
SEMIRA,Fulfilled (Af)
SENALDA,A Sign, Symbol
SEPTEMBER,8th Month
SERA,From SERAFINA
SERAFINA,Heavenly, Winged Angel
SERENA,Serene, Calm
SERENDIPITY,Good Fortune
SERENITY,Peaceful Disposition
SEREPTA,Peaceful
SERGE,Servant
SERGIO,Attendant
SERWA,Jewel (Af)
SETH,Appointed
SEVEN,7
SEVERINO,Severe
SEVINC,Delight
SEYMOUR,Marshy Land Near the Sea
SHACHER,Early Morning, Dawn
SHAINA,Beautiful
SHAKIA,Season's Beginning
SHAKILA,Pretty
SHAKIR,Grateful
SHAKIRA,Thankful
SHAKTI,Divine Woman
SHALAIDAH,Celtic
SHAMAN,Holy Man
SHAMARA,Ready for Battle
SHAMIRA,Precious Stone
SHAMUS,From the name JAMES (Ir)
SHANA,God is Gracious
SHANDI,God is Gracious
SHANE,From the name JOHN (Ir) from Sean
SHANI,Marvelous
SHANNEN,FROM SHANNON
SHANNON,Ancient God (Ir)
SHANON,From the name SHANNON
SHANTELL,Rocky Area
SHAQUILLE,Pretty
SHARIS,Flat Plain
SHARLENE,From the name CHARLES
SHARNE,Desert Plain
SHARON,A Flat clearing
SHASA,Precious Water (Af)
SHAUN,From the name JOHN
SHAUNA,Fem. form of SHAUN
SHAUNNA,Fem. form of SHAUN
SHAW,A Grove
SHAWN,From the name JOHN
SHAWNA,Fem. form of SHAUN
SHAY,A Gift
SHEA,Fairy Place (Ir)
SHEBA,Kingdom in Arabia
SHEEHAN,Peacemaker (Ir)
SHEENA,Jane, God is Gracious
SHEERA,A Song
SHEILA,From the name CECILIA (Ir)
SHEL,From the name SHELDON
SHELBY,A Sheltered Town
SHELDON,On a Hill, Protected
SHELLEY,Dim. of CECELIA or SHELDON
SHELLY,Dim. of CECELIA or SHELDON
SHERI,Beloved, Dearest
SHERIDAN,Wild
SHERINE,Beloved, Dearest
SHERISE,From the name CHARISSE
SHERMAN,Shearer or Servant
SHERRI,Beloved
SHERRIE,Beloved, Dearest
SHERRY,Beloved
SHERYL,Beloved
SHIELA,Blind
SHILOH,Peaceful
SHING,Victory (Ch)
SHINO,Stem of Bamboo (Jp)
SHIRA,A Song
SHIRI,Song of my Soul (Hb)
SHIRLEY,Song is Mine
SHIRLYN,Bright Meadow
SHLOMO,Peaceful (Hb)
SHONA,Fem. form of John
SHOSHANA,Lily
SHOSHANAH,Rose (Hb)
SHUBHA,Auspicious
SIAN,God's Gracious Gift (Wl)
SIBYL,From the name CYBILL
SID,From the name SIDNEY
SIDNEY,Contraction of St. Denys
SIDONIA,To Entice
SIDRA,Star Born (Lt)
SIENNA,Reddish Brown
SIERRA,Black
SIGNA,Signal, Sign
SIKA,Money (Af)
SILVAIN,Forest (Fr)
SILVANA,Forest
SILVER,The Color Silver
SIMA,Treasure, Prize
SIMON,It is heard
SIMONE,It is heard
SINCLAIR,A Clear Sign
SINE,Jane, God is Gracious
SINEAD,Irish form of JANE
SINJIN,Saint John
SIOBHAN,Form of  JOAN (Ir)
SISSY,From the name CECILIA (Ir)
SIVNEY,Well-going
SKIP,From the name SKIPPER
SKIPPER,Shipmaster
SKYLAR,Sheltering
SKYLER,Sheltering
SLADE,Child of the Valley
SLOAN,Warrior
SLOANE,Warrior
SLONE,Warrior
SMEDLEY,Flat Meadow
SNOW,Fair Complected
SNOWY,Dim. of SNOW
SOFIA,From the name SOPHIA (It)
SOL,Sun or See SOLOMON
SOLACE,Comfort
SOLANA,Wind from the East
SOLANGE,Solitary (Fr)
SOLEIL,Sun (Fr)
SOLOMON,Peaceful
SONDO,Born on Sunday (Af)
SONDRA,Helper/Defender of Mankind
SONIA,Wisdom
SONNAGH,A mound or rampart
SONORA,Pleasant Sounding
SONYA,From the name SONIA
SOPHIA,From the name SOPHIE
SOPHIE,Wisdom
SORA,Chirping Songbird
SORCHA,Form of SARAH or Bright
SOREN,From the name THOR (God of War)
SORLEY,viking
SPENCE,From the name SPENCER
SPENCER,Administrator
SPERANZA,Hope (It)
SPIKE,Long, Heavy Nail
STACEY,Resurrection
STACIA,Resurrection
STACY,Resurrection
STAN,From the name STANLEY
STANISLAUS,Camp glory
STANISLAV,Glory of the Camp
STANISLAW,From the name STANISLAV
STANLEY,Rocky Meadow
STAR,A Star
STARR,From the name STAR
STAVROS,Crowned (Gk)
STEFAN,From the name STEVEN
STEFANIE,From STEPHANIE
STEFFI,From the name STEVEN
STEFFIE,From the name STEVEN
STELLA,From the name STAR (It)
STEP,From the name STEVEN
STEPHAN,From the name STEVEN
STEPHANIE,From the name STEVEN
STEPHEN,From the name STEVEN
STEPHENIE,From the name STEVEN
STERLING,Valuable
STEVE,From the name STEVEN
STEVEN,A Crown
STEVIE,From the name STEVEN
STEW,From the name STUART
STEWART,From the name STUART
STILLMAN,Quiet, Gentle
STOCKTON,Town Near Tree Trunk
STONE,Stone
STORM,A Storm
STORMY,Impetuous Nature
STU,From the name STUART
STUART,Keeper of the Estate
STUDS,A House
SUE,From the name SUSAN
SUGAR,Sugar
SUKEY,From the name SUSAN
SUKI,Beloved (Jp)
SULIS,Goddess who Watched OVer Bath
SULLY,To Stain
SUMANA,Wealthy (Af)
SUMMER,The Season
SUNEE,Good Thing (Tk)
SUNNY,Brilliant, of the Sun
SUSAN,A Rose or Lilly
SUSANE,Lily
SUSANNA,From the name SUSAN (It)
SUSANNAH,From the name SUSAN
SUSIE,From the name SUSAN
SUTTON,The Town to the South
SUZANNE,From the name SUSAN
SUZETTE,From the name SUSAN (Fr)
SUZY,From the name SUSAN
SVEIN,Youth
SVETA,Bright Light
SYBIL,Form of Isabel
SYDNEE,Contraction of St. Denys
SYDNEY,Contraction of St. Denys
SYLVAIN,Of the Forest
SYLVESTER,From the Forest, Woods
SYLVIA,From the Forest
SYLVIE,From the name SYLVIA (Fr)
SYNAN,Old
SYNCLAIR,A Clear Sign
SYSHE,Street (Hb)
TA'IB,Good
TAB,Form of DAVID or Drummer
TABAN,Sunshine, Exhausted
TABER,Drummer
TABITHA,A Gazelle
TACITA,Silent
TACY,Silence
TAD,From the name THAD
TADELESH,Lucky (Af)
TADHG,Poet, Philosopher
TAFFY,Of Welsh Origin
TAI,From THAILAND
TAIFA,Nation, Tribe (Af)
TAILYNN,From TAI and LYNN
TAIMA,Loud Thunder
TAIT,Cheerful (Po)
TALA,Wolf (Nat.Am)
TALEN,My Dew
TALIA,Morning Dew (It)
TALIESIN,Radiant Brow
TALISA,Form of LISA (Af.Am)
TALISHA,Damsel Arise
TALITHA,Maiden, Child
TALLIS,Forest
TALLULAH,Running Water
TALMAI,Mound
TAM,Heart
TAMA,Whole, Perfect
TAMAH,From the name TAMA
